"index","op","name","z","type","value","probability"
3,"Boundary","",,"posterior",-60554.5,0
3,"Boundary","",,"posterior",-60549.5,0
3,"Boundary","",,"posterior",-60544.5,4.735e-8
3,"Boundary","",,"posterior",-60539.5,9.47e-8
3,"Boundary","",,"posterior",-60534.5,4.735e-8
3,"Boundary","",,"posterior",-60529.5,4.735e-8
3,"Boundary","",,"posterior",-60524.5,0
3,"Boundary","",,"posterior",-60519.5,0
3,"Boundary","",,"posterior",-60514.5,4.735e-8
3,"Boundary","",,"posterior",-60509.5,0
3,"Boundary","",,"posterior",-60504.5,9.47e-8
3,"Boundary","",,"posterior",-60499.5,0
3,"Boundary","",,"posterior",-60494.5,0
3,"Boundary","",,"posterior",-60489.5,0
3,"Boundary","",,"posterior",-60484.5,9.47e-8
3,"Boundary","",,"posterior",-60479.5,9.47e-8
3,"Boundary","",,"posterior",-60474.5,0
3,"Boundary","",,"posterior",-60469.5,0
3,"Boundary","",,"posterior",-60464.5,0
3,"Boundary","",,"posterior",-60459.5,4.735e-8
3,"Boundary","",,"posterior",-60454.5,9.47e-8
3,"Boundary","",,"posterior",-60449.5,0
3,"Boundary","",,"posterior",-60444.5,0
3,"Boundary","",,"posterior",-60439.5,0
3,"Boundary","",,"posterior",-60434.5,1.4204e-7
3,"Boundary","",,"posterior",-60429.5,0
3,"Boundary","",,"posterior",-60424.5,0
3,"Boundary","",,"posterior",-60419.5,0
3,"Boundary","",,"posterior",-60414.5,9.47e-8
3,"Boundary","",,"posterior",-60409.5,4.735e-8
3,"Boundary","",,"posterior",-60404.5,9.47e-8
3,"Boundary","",,"posterior",-60399.5,4.735e-8
3,"Boundary","",,"posterior",-60394.5,0
3,"Boundary","",,"posterior",-60389.5,4.735e-8
3,"Boundary","",,"posterior",-60384.5,0
3,"Boundary","",,"posterior",-60379.5,0
3,"Boundary","",,"posterior",-60374.5,4.735e-8
3,"Boundary","",,"posterior",-60369.5,4.735e-8
3,"Boundary","",,"posterior",-60364.5,9.47e-8
3,"Boundary","",,"posterior",-60359.5,4.735e-8
3,"Boundary","",,"posterior",-60354.5,0
3,"Boundary","",,"posterior",-60349.5,0
3,"Boundary","",,"posterior",-60344.5,4.735e-8
3,"Boundary","",,"posterior",-60339.5,9.47e-8
3,"Boundary","",,"posterior",-60334.5,4.735e-8
3,"Boundary","",,"posterior",-60329.5,0
3,"Boundary","",,"posterior",-60324.5,4.735e-8
3,"Boundary","",,"posterior",-60319.5,0
3,"Boundary","",,"posterior",-60314.5,0
3,"Boundary","",,"posterior",-60309.5,4.735e-8
3,"Boundary","",,"posterior",-60304.5,4.735e-8
3,"Boundary","",,"posterior",-60299.5,0
3,"Boundary","",,"posterior",-60294.5,1.4204e-7
3,"Boundary","",,"posterior",-60289.5,3.314e-7
3,"Boundary","",,"posterior",-60284.5,9.47e-8
3,"Boundary","",,"posterior",-60279.5,0
3,"Boundary","",,"posterior",-60274.5,9.47e-8
3,"Boundary","",,"posterior",-60269.5,0
3,"Boundary","",,"posterior",-60264.5,0
3,"Boundary","",,"posterior",-60259.5,9.47e-8
3,"Boundary","",,"posterior",-60254.5,0
3,"Boundary","",,"posterior",-60249.5,4.735e-8
3,"Boundary","",,"posterior",-60244.5,4.735e-8
3,"Boundary","",,"posterior",-60239.5,0
3,"Boundary","",,"posterior",-60234.5,9.47e-8
3,"Boundary","",,"posterior",-60229.5,0
3,"Boundary","",,"posterior",-60224.5,4.735e-8
3,"Boundary","",,"posterior",-60219.5,4.735e-8
3,"Boundary","",,"posterior",-60214.5,4.735e-8
3,"Boundary","",,"posterior",-60209.5,1.4204e-7
3,"Boundary","",,"posterior",-60204.5,4.735e-8
3,"Boundary","",,"posterior",-60199.5,0
3,"Boundary","",,"posterior",-60194.5,4.735e-8
3,"Boundary","",,"posterior",-60189.5,4.735e-8
3,"Boundary","",,"posterior",-60184.5,0
3,"Boundary","",,"posterior",-60179.5,9.47e-8
3,"Boundary","",,"posterior",-60174.5,4.735e-8
3,"Boundary","",,"posterior",-60169.5,3.788e-7
3,"Boundary","",,"posterior",-60164.5,9.47e-8
3,"Boundary","",,"posterior",-60159.5,0
3,"Boundary","",,"posterior",-60154.5,0
3,"Boundary","",,"posterior",-60149.5,9.47e-8
3,"Boundary","",,"posterior",-60144.5,1.8939e-7
3,"Boundary","",,"posterior",-60139.5,9.47e-8
3,"Boundary","",,"posterior",-60134.5,0
3,"Boundary","",,"posterior",-60129.5,1.8939e-7
3,"Boundary","",,"posterior",-60124.5,0
3,"Boundary","",,"posterior",-60119.5,0
3,"Boundary","",,"posterior",-60114.5,4.735e-8
3,"Boundary","",,"posterior",-60109.5,0
3,"Boundary","",,"posterior",-60104.5,0
3,"Boundary","",,"posterior",-60099.5,2.8409e-7
3,"Boundary","",,"posterior",-60094.5,4.735e-8
3,"Boundary","",,"posterior",-60089.5,9.47e-8
3,"Boundary","",,"posterior",-60084.5,4.735e-8
3,"Boundary","",,"posterior",-60079.5,4.735e-8
3,"Boundary","",,"posterior",-60074.5,0
3,"Boundary","",,"posterior",-60069.5,0
3,"Boundary","",,"posterior",-60064.5,9.47e-8
3,"Boundary","",,"posterior",-60059.5,0
3,"Boundary","",,"posterior",-60054.5,0
3,"Boundary","",,"posterior",-60049.5,0
3,"Boundary","",,"posterior",-60044.5,0
3,"Boundary","",,"posterior",-60039.5,0
3,"Boundary","",,"posterior",-60034.5,4.735e-8
3,"Boundary","",,"posterior",-60029.5,4.735e-8
3,"Boundary","",,"posterior",-60024.5,0
3,"Boundary","",,"posterior",-60019.5,1.4204e-7
3,"Boundary","",,"posterior",-60014.5,0
3,"Boundary","",,"posterior",-60009.5,4.735e-8
3,"Boundary","",,"posterior",-60004.5,4.735e-8
3,"Boundary","",,"posterior",-59999.5,9.47e-8
3,"Boundary","",,"posterior",-59994.5,4.735e-8
3,"Boundary","",,"posterior",-59989.5,4.735e-8
3,"Boundary","",,"posterior",-59984.5,4.735e-8
3,"Boundary","",,"posterior",-59979.5,0
3,"Boundary","",,"posterior",-59974.5,4.735e-8
3,"Boundary","",,"posterior",-59969.5,9.47e-8
3,"Boundary","",,"posterior",-59964.5,0
3,"Boundary","",,"posterior",-59959.5,9.47e-8
3,"Boundary","",,"posterior",-59954.5,1.4204e-7
3,"Boundary","",,"posterior",-59949.5,9.47e-8
3,"Boundary","",,"posterior",-59944.5,4.735e-8
3,"Boundary","",,"posterior",-59939.5,0
3,"Boundary","",,"posterior",-59934.5,0
3,"Boundary","",,"posterior",-59929.5,9.47e-8
3,"Boundary","",,"posterior",-59924.5,0
3,"Boundary","",,"posterior",-59919.5,0
3,"Boundary","",,"posterior",-59914.5,0
3,"Boundary","",,"posterior",-59909.5,0
3,"Boundary","",,"posterior",-59904.5,4.735e-8
3,"Boundary","",,"posterior",-59899.5,0
3,"Boundary","",,"posterior",-59894.5,4.735e-8
3,"Boundary","",,"posterior",-59889.5,1.8939e-7
3,"Boundary","",,"posterior",-59884.5,0
3,"Boundary","",,"posterior",-59879.5,4.735e-8
3,"Boundary","",,"posterior",-59874.5,4.735e-8
3,"Boundary","",,"posterior",-59869.5,0
3,"Boundary","",,"posterior",-59864.5,4.735e-8
3,"Boundary","",,"posterior",-59859.5,0
3,"Boundary","",,"posterior",-59854.5,4.735e-8
3,"Boundary","",,"posterior",-59849.5,4.735e-8
3,"Boundary","",,"posterior",-59844.5,1.8939e-7
3,"Boundary","",,"posterior",-59839.5,4.735e-8
3,"Boundary","",,"posterior",-59834.5,9.47e-8
3,"Boundary","",,"posterior",-59829.5,9.47e-8
3,"Boundary","",,"posterior",-59824.5,4.735e-8
3,"Boundary","",,"posterior",-59819.5,9.47e-8
3,"Boundary","",,"posterior",-59814.5,9.47e-8
3,"Boundary","",,"posterior",-59809.5,4.735e-8
3,"Boundary","",,"posterior",-59804.5,0
3,"Boundary","",,"posterior",-59799.5,1.8939e-7
3,"Boundary","",,"posterior",-59794.5,9.47e-8
3,"Boundary","",,"posterior",-59789.5,0
3,"Boundary","",,"posterior",-59784.5,4.735e-8
3,"Boundary","",,"posterior",-59779.5,4.735e-8
3,"Boundary","",,"posterior",-59774.5,2.3674e-7
3,"Boundary","",,"posterior",-59769.5,4.735e-8
